,Unnamed: 0,Unnamed: 0.1,UNIQUEKEY,APPLICATIONTYPE,APPLICATIONTYPE.1,APPLICATIONSTARTDATE,WORKTYPE,WORKTYPEDESCRIPTION,APPLICATIONFINALIZEDDATE,PARKINGMETERPOSTINGORBAGGING,XCOORDINATE,YCOORDINATE,LATITUDE,LONGITUDE,LOCATION,STREETCLOSURE,STREETNUMBERFROM,STREETNUMBERTO,DIRECTION,STREETNAME
118205,469019,469019,46215921508,DOT_SE,DOT_SE,10/02/2015,BlockParty,Block Party,10/03/2015,,1150351.0,1913044.0,41.917296487,-87.723039699,"(41.91729648717271, -87.7230396988105)",Full,2000.0,2085.0,N,AVERS
118223,469095,469095,45890217988,DOT_SE,DOT_SE,06/27/2015,BlockParty,Block Party,06/28/2015,,1142000.0,1900043.0,41.881780824,-87.754041136,"(41.881780823604586, -87.75404113645868)",Full,100.0,199.0,N,LEAMINGTON
118249,469169,469169,616828244956,DOT_PWO,DOT_PWO,12/18/2015,GenOpening,Opening in the Public Way,06/14/2016,,1133251.0,1929119.0,41.961724658,-87.785486135,"(41.96172465847283, -87.78548613507904)",Curblane,4449.0,4449.0,N,MULLIGAN
118257,469196,469196,46191921240,DOT_SE,DOT_SE,09/19/2015,BlockParty,Block Party,09/20/2015,,1196815.0,1837181.0,41.708092586,-87.5548565,"(41.7080925857457, -87.55485649984843)",Full,2839.0,2859.0,E,103RD
118265,469218,469218,619464246189,DOT_PWO,DOT_PWO,12/28/2015,GenOpening,Opening in the Public Way,,,1181044.0,1836068.0,41.70541405,-87.61264260600002,"(41.70541405025955, -87.61264260563182)",Full,10400.0,10406.0,S,VERNON
118283,469274,469274,45634515327,DOT_SE,DOT_SE,07/11/2015,BlockParty,Block Party,07/12/2015,,1128896.0,1942328.0,41.998046408,-87.801195499,"(41.99804640758185, -87.80119549924868)",Full,6400.0,6460.0,N,SAYRE
118316,469380,469380,620576246720,DOT_PWO,DOT_PWO,12/31/2015,GenOpening,Opening in the Public Way,,,1166960.0,1866247.0,41.788540909,-87.663358966,"(41.78854090905487, -87.66335896552813)",Sidewalk,5800.0,5825.0,S,JUSTINE
118332,469443,469443,45939518507,DOT_SE,DOT_SE,08/23/2015,BlockParty,Block Party,08/24/2015,,1160995.0,1856801.0,41.762744608,-87.685488651,"(41.76274460843257, -87.68548865052142)",Full,7201.0,7259.0,S,CAMPBELL
118378,469667,469667,46228621655,DOT_SE,DOT_SE,10/25/2015,BlockParty,Block Party,10/26/2015,,1134932.0,1945880.0,42.007689014,-87.77890702100002,"(42.00768901393663, -87.77890702127686)",Full,6954.0,6999.0,N,MOSELLE
118405,469755,469755,45719016171,DOT_SE,DOT_SE,05/17/2015,BlockParty,Block Party,05/18/2015,,1164383.0,1863509.0,41.781083095,-87.67288412,"(41.781083094972416, -87.67288412001867)",Full,6200.0,6299.0,S,WINCHESTER
118413,469782,469782,46230721683,DOT_SE,DOT_SE,09/26/2015,BlockParty,Block Party,09/27/2015,,1123690.0,1945395.0,42.00655171,-87.82028273899998,"(42.006551710470326, -87.82028273883441)",Full,6950.0,6962.0,N,OWEN
118434,469880,469880,45994619088,DOT_SE,DOT_SE,08/09/2015,BlockParty,Block Party,08/10/2015,,1162877.0,1834921.0,41.702664665,-87.67920125,"(41.70266466508338, -87.67920124997116)",Full,10500.0,10599.0,S,OAKLEY
118446,469921,469921,45803317042,DOT_SE,DOT_SE,07/10/2015,BlockParty,Block Party,07/11/2015,,1165210.0,1905435.0,41.896113838000005,-87.668663556,"(41.89611383772369, -87.66866355573518)",Full,800.0,899.0,N,MARSHFIELD
118489,470093,470093,45911118207,DOT_SE,DOT_SE,07/25/2015,BlockParty,Block Party,07/26/2015,,1159430.0,1850108.0,41.744411397,-87.691410081,"(41.744411397362796, -87.6914100810883)",Full,8200.0,8299.0,S,FAIRFIELD
118494,470117,470117,618146245629,DOT_PWO,DOT_PWO,12/23/2015,GenOpening,Opening in the Public Way,,,1165624.0,1905407.0,41.896030052,-87.667143359,"(41.89603005180628, -87.66714335863031)",Curblane,755.0,755.0,N,ASHLAND
118534,470288,470288,617073245057,DOT_PWO,DOT_PWO,12/18/2015,GenOpening,Opening in the Public Way,,,1152787.0,1863868.0,41.782305544,-87.71538783,"(41.782305543600515, -87.71538782971528)",Sidewalk,3657.0,3657.0,W,61ST
118548,470357,470357,46184721163,DOT_SE,DOT_SE,09/05/2015,BlockParty,Block Party,09/06/2015,,1169858.0,1857022.0,41.763163264,-87.652999936,"(41.763163263957516, -87.65299993562395)",Full,7200.0,7299.0,S,MAY
118598,470533,470533,45759516597,DOT_SE,DOT_SE,07/25/2015,BlockParty,Block Party,07/26/2015,,1149183.0,1905738.0,41.897272868,-87.72751861299999,"(41.897272868333005, -87.72751861255257)",Full,900.0,999.0,N,KEYSTONE
118686,470845,470845,46267822073,DOT_SE,DOT_SE,10/24/2015,BlockParty,Block Party,10/25/2015,,1155647.0,1830340.0,41.690242161,-87.705797455,"(41.69024216055021, -87.70579745524839)",Full,11142.0,11142.0,S,HOMAN
118737,471043,471043,46165020947,DOT_SE,DOT_SE,09/06/2015,BlockParty,Block Party,09/07/2015,,1155782.0,1896576.0,41.871999445,-87.703529995,"(41.87199944534217, -87.70352999493188)",Full,3100.0,3199.0,W,LEXINGTON
118765,471154,471154,45928918392,DOT_SE,DOT_SE,08/08/2015,BlockParty,Block Party,08/09/2015,,1137800.0,1906120.0,41.898533361999995,-87.76931854899998,"(41.89853336206605, -87.76931854859893)",Full,1000.0,1099.0,N,MASSASOIT
118772,471171,471171,61361222767,DOT_SE,DOT_SE,12/12/2015,Filming,Filming,01/28/2016,,1161529.0,1906180.0,41.898236965,-87.682162463,"(41.898236965335336, -87.68216246297261)",Curblane,916.0,958.0,N,LEAVITT
118790,471247,471247,45969018820,DOT_SE,DOT_SE,08/29/2015,BlockParty,Block Party,08/30/2015,,1160782.0,1931880.0,41.968772971,-87.684191412,"(41.96877297121761, -87.68419141235907)",Full,4800.0,4856.0,N,LEAVITT
118820,471342,471342,45909818194,DOT_SE,DOT_SE,08/08/2015,BlockParty,Block Party,08/09/2015,,1151601.0,1837296.0,41.709409895,-87.72042998,"(41.709409894512504, -87.72042998045943)",Full,10100.0,10131.0,S,HARDING
118878,471599,471599,45690815889,DOT_SE,DOT_SE,07/25/2015,BlockParty,Block Party,07/26/2015,,1157477.0,1941744.0,41.995909303000005,-87.696071174,"(41.99590930347439, -87.69607117407975)",Full,6300.0,6351.0,N,TALMAN
118879,471602,471602,45696315944,DOT_SE,DOT_SE,07/15/2015,BlockParty,Block Party,07/16/2015,,1173854.0,1833223.0,41.697768351,-87.63905839600002,"(41.697768351011874, -87.63905839572574)",Full,10800.0,10900.0,S,LOWE
118889,471641,471641,45744916449,DOT_SE,DOT_SE,06/20/2015,BlockParty,Block Party,06/21/2015,,1166862.0,1939693.0,41.990086068000004,-87.66160979700001,"(41.99008606767447, -87.66160979728355)",Full,1232.0,1399.0,W,THORNDALE
118933,471812,471812,45985618986,DOT_SE,DOT_SE,08/01/2015,BlockParty,Block Party,08/02/2015,,1139251.0,1916111.0,41.925923908,-87.763744172,"(41.925923907763064, -87.76374417156458)",Full,2500.0,2599.0,N,LINDER
118937,471819,471819,45882817904,DOT_SE,DOT_SE,06/20/2015,BlockParty,Block Party,06/21/2015,,1165103.0,1874230.0,41.810487411,-87.66994078299999,"(41.81048741109875, -87.66994078263892)",Full,1800.0,1899.0,W,46TH
118974,471956,471956,45658215565,DOT_SE,DOT_SE,06/25/2015,BlockParty,Block Party,06/26/2015,,1151836.0,1848291.0,41.739577009,-87.719281244,"(41.73957700932166, -87.71928124355931)",Full,3900.0,3999.0,W,84TH
119011,472070,472070,618235245704,DOT_PWO,DOT_PWO,12/23/2015,GenOpening,Opening in the Public Way,,,1160098.0,1837774.0,41.710550991999995,-87.68929980200001,"(41.71055099210535, -87.68929980239818)",Sidewalk,10040.0,10040.0,S,WASHTENAW
119030,472153,472153,45957118691,DOT_SE,DOT_SE,07/25/2015,BlockParty,Block Party,07/26/2015,,1129888.0,1933517.0,41.973851507,-87.79775021,"(41.97385150662416, -87.79775021004825)",Full,5100.0,5160.0,N,NEWCASTLE
119036,472167,472167,6186962181,DOT_PWO,DOT_PWO,12/23/2015,Restorat,Restoration,08/02/2016,,1153197.0,1833642.0,41.699351045,-87.714682611,"(41.69935104543839, -87.71468261144165)",Curblane,10636.0,10636.0,S,RIDGEWAY
119099,472401,472401,46132320593,DOT_SE,DOT_SE,08/22/2015,BlockParty,Block Party,08/23/2015,,1161360.0,1888732.0,41.850359622,-87.68326751,"(41.85035962181883, -87.68326750980562)",Full,2300.0,2359.0,W,23RD
119109,472447,472447,45926818371,DOT_SE,DOT_SE,07/25/2015,BlockParty,Block Party,07/26/2015,,1164744.0,1862195.0,41.777468974,-87.67159598299999,"(41.77746897358061, -87.671595982612)",Full,6400.0,6499.0,S,WOLCOTT
119121,472500,472500,616517244827,DOT_PWO,DOT_PWO,12/18/2015,GenOpening,Opening in the Public Way,,,1150928.0,1871413.0,41.803046146,-87.72200673399998,"(41.803046146365666, -87.72200673357936)",Curblane,4959.0,4959.0,S,ARCHER
119138,472566,472566,619336246108,DOT_PWO,DOT_PWO,12/28/2015,GenOpening,Opening in the Public Way,,,1158424.0,1876981.0,41.818173957,-87.694365049,"(41.818173956980125, -87.69436504855318)",Curblane,4135.0,4137.0,S,CALIFORNIA
119236,473001,473001,46097720221,DOT_SE,DOT_SE,08/22/2015,BlockParty,Block Party,08/23/2015,,1158956.0,1867375.0,41.791803082,-87.692675075,"(41.791803082466224, -87.69267507525022)",Full,5600.0,5699.0,S,FAIRFIELD
119239,473019,473019,45948918607,DOT_SE,DOT_SE,07/11/2015,BlockParty,Block Party,07/12/2015,,1165305.0,1891749.0,41.858557485,-87.668702238,"(41.85855748459182, -87.66870223772827)",Full,1701.0,1799.0,W,17TH
119243,473035,473035,46169220989,DOT_SE,DOT_SE,08/29/2015,BlockParty,Block Party,08/30/2015,,1146262.0,1892233.0,41.860269044,-87.738589873,"(41.860269043643626, -87.73858987316115)",Full,1500.0,1599.0,S,KOLMAR
119253,473073,473073,62007671555,DOT_OCC,DOT_OCC,12/31/2015,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment",01/01/2016,,1156457.0,1887565.0,41.847258289,-87.701294806,"(41.84725828859277, -87.70129480584892)",Partial,2431.0,2431.0,S,WHIPPLE
119282,473208,473208,45752016523,DOT_SE,DOT_SE,06/03/2015,BlockParty,Block Party,06/04/2015,,1143871.0,1896210.0,41.871228081999995,-87.74726991,"(41.87122808155779, -87.74726990997239)",Full,4900.0,4999.0,W,LEXINGTON
119302,473291,473291,46111820374,DOT_SE,DOT_SE,08/22/2015,BlockParty,Block Party,08/23/2015,,1188441.0,1857537.0,41.764153055,-87.584872777,"(41.76415305466916, -87.58487277728335)",Full,7200.0,7299.0,S,CORNELL
119367,473543,473543,46016419342,DOT_SE,DOT_SE,07/20/2015,BlockParty,Block Party,07/21/2015,,1168868.0,1845046.0,41.730323086,-87.656973646,"(41.730323086475934, -87.65697364580961)",Full,9000.0,9099.0,S,ADA
119374,473575,473575,618850245889,DOT_PWO,DOT_PWO,12/28/2015,GenOpening,Opening in the Public Way,,,1190062.0,1848082.0,41.7381694,-87.579235435,"(41.738169399732584, -87.57923543485303)",Curblane,8621.0,8621.0,S,CONSTANCE
119398,473681,473681,46023419412,DOT_SE,DOT_SE,08/15/2015,BlockParty,Block Party,08/16/2015,,1145528.0,1872872.0,41.807152921,-87.74177445299999,"(41.80715292059651, -87.74177445301179)",Full,4715.0,4759.0,S,KEATING
119399,473684,473684,45715316134,DOT_SE,DOT_SE,08/01/2015,BlockParty,Block Party,08/02/2015,,1121657.0,1924968.0,41.95052947,-87.82820291899998,"(41.9505294701011, -87.82820291886028)",Full,3900.0,3999.0,N,PAGE
119416,473732,473732,614401243773,DOT_PWO,DOT_PWO,12/14/2015,GenOpening,Opening in the Public Way,,,1163302.0,1889446.0,41.852280769000004,-87.676118625,"(41.852280768719936, -87.6761186253295)",Curblane,2004.0,2004.0,W,CERMAK
119434,473822,473822,618540245810,DOT_PWO,DOT_PWO,12/23/2015,GenOpening,Opening in the Public Way,,,1168128.0,1847682.0,41.737572849,-87.65960924299999,"(41.73757284887418, -87.65960924346508)",Curblane,8600.0,8610.0,S,BISHOP
119453,473890,473890,45837217406,DOT_SE,DOT_SE,06/13/2015,BlockParty,Block Party,06/14/2015,,1165797.0,1872210.0,41.804928253,-87.66745112,"(41.80492825322089, -87.66745111965612)",Full,4900.0,4999.0,S,PAULINA
119458,473923,473923,614296243565,DOT_PWO,DOT_PWO,12/14/2015,GenOpening,Opening in the Public Way,,,1165217.0,1910403.0,41.909746155,-87.668495688,"(41.90974615527766, -87.66849568810002)",Sidewalk,1619.0,1619.0,W,PIERCE
119474,473974,473974,46001119164,DOT_SE,DOT_SE,08/29/2015,BlockParty,Block Party,08/30/2015,,1144778.0,1872996.0,41.807507944,-87.74452309,"(41.80750794422613, -87.74452309034008)",Full,4700.0,4759.0,S,LA CROSSE
119478,473996,473996,46116220420,DOT_SE,DOT_SE,08/29/2015,BlockParty,Block Party,08/30/2015,,1159671.0,1877343.0,41.819143594,-87.68977793200001,"(41.81914359436788, -87.68977793224914)",Full,4100.0,4199.0,S,ROCKWELL
119561,474332,474332,45737516372,DOT_SE,DOT_SE,08/01/2015,BlockParty,Block Party,08/02/2015,,1175165.0,1857172.0,41.763458551,-87.63354340000002,"(41.76345855076063, -87.63354340046885)",Full,7200.0,7299.0,S,HARVARD
119596,474497,474497,46013019298,DOT_SE,DOT_SE,08/15/2015,BlockParty,Block Party,08/16/2015,,1146757.0,1896610.0,41.872271311999995,-87.73666199,"(41.87227131227934, -87.73666198951278)",Full,700.0,799.0,S,KENNETH
119617,474566,474566,45963818766,DOT_SE,DOT_SE,08/01/2015,BlockParty,Block Party,08/02/2015,,1155678.0,1853311.0,41.753277084000004,-87.70507125299999,"(41.753277083709975, -87.70507125329262)",Full,7700.0,7759.0,S,SPAULDING
119691,474836,474836,46091720160,DOT_SE,DOT_SE,08/29/2015,BlockParty,Block Party,08/30/2015,,1157894.0,1857374.0,41.764382717,-87.69684207200001,"(41.76438271703033, -87.69684207241257)",Full,7100.0,7158.0,S,RICHMOND
119704,474891,474891,45875817819,DOT_SE,DOT_SE,08/22/2015,BlockParty,Block Party,08/23/2015,,1169378.0,1850372.0,41.744926453000005,-87.654950409,"(41.74492645279154, -87.65495040936804)",Full,8200.0,8299.0,S,ELIZABETH
119711,474921,474921,45936818475,DOT_SE,DOT_SE,08/22/2015,BlockParty,Block Party,08/23/2015,,1144668.0,1938193.0,41.986417181,-87.743281741,"(41.98641718052162, -87.74328174056792)",Full,5800.0,5899.0,N,KENTON
119722,474948,474948,45979818928,DOT_SE,DOT_SE,07/15/2015,BlockParty,Block Party,07/16/2015,,1158580.0,1856730.0,41.76260163,-87.694343404,"(41.76260163035421, -87.69434340383805)",Full,7200.0,7258.0,S,MOZART
119734,475003,475003,46216921516,DOT_SE,DOT_SE,09/19/2015,BlockParty,Block Party,09/20/2015,,1192638.0,1847696.0,41.737048928,-87.56981043799999,"(41.73704892810969, -87.56981043782108)",Full,8700.0,8759.0,S,LUELLA
119806,475290,475290,5944702733,DOT_OCC,DOT_OCC,03/16/2015,StClosure,Street Closure,03/17/2015,,1173517.0,1890499.0,41.854949858000005,-87.63859727799999,"(41.854949858073915, -87.63859727753203)",Full,2021.0,2021.0,S,CANAL
119822,475321,475321,45804317052,DOT_SE,DOT_SE,08/08/2015,BlockParty,Block Party,08/09/2015,,1155821.0,1834782.0,41.702427659,-87.705044569,"(41.702427658715656, -87.70504456884538)",Full,10500.0,10599.0,S,CHRISTIANA
119834,475377,475377,45714916130,DOT_SE,DOT_SE,07/11/2015,BlockParty,Block Party,07/12/2015,,1132681.0,1865308.0,41.786629908,-87.78907060600002,"(41.78662990762883, -87.78907060568412)",Full,5800.0,5899.0,S,NORMANDY
119848,475418,475418,45689315874,DOT_SE,DOT_SE,06/27/2015,BlockParty,Block Party,06/28/2015,,1121967.0,1924980.0,41.950558314,-87.82706585,"(41.9505583143261, -87.82706585025402)",Full,3900.0,3960.0,N,PACIFIC
119881,475543,475543,46105620310,DOT_SE,DOT_SE,08/29/2015,BlockParty,Block Party,08/30/2015,,1150772.0,1885735.0,41.842350805,-87.722204411,"(41.8423508050075, -87.72220441074413)",Full,2700.0,2759.0,S,SPRINGFIELD
119890,475569,475569,45731216309,DOT_SE,DOT_SE,07/26/2015,BlockParty,Block Party,07/27/2015,,1168115.0,1940060.0,41.991066171,-87.65699103,"(41.99106617061501, -87.656991029723)",Full,6000.0,6099.0,N,KENMORE
119908,475635,475635,619393246112,DOT_PWO,DOT_PWO,12/29/2015,GenOpening,Opening in the Public Way,,,1152895.0,1884021.0,41.837604731999996,-87.714459476,"(41.83760473154901, -87.71445947603532)",Curblane,3043.0,3043.0,S,CENTRAL PARK
119989,475960,475960,45875717818,DOT_SE,DOT_SE,09/13/2015,BlockParty,Block Party,09/14/2015,,1169850.0,1933342.0,41.97259266,-87.650804039,"(41.97259265957609, -87.65080403862252)",Full,812.0,999.0,W,MARGATE
120003,476012,476012,46262222013,DOT_SE,DOT_SE,10/11/2015,BlockParty,Block Party,10/12/2015,,1128558.0,1917982.0,41.931246750999996,-87.802996562,"(41.93124675084303, -87.80299656243037)",Full,2814.0,2824.0,N,NORDICA
120013,476050,476050,616120244659,DOT_PWO,DOT_PWO,12/17/2015,GenOpening,Opening in the Public Way,,,1180525.0,1842766.0,41.723807236999995,-87.614339225,"(41.723807236847286, -87.61433922526349)",Curblane,9358.0,9358.0,S,DR MARTIN LUTHER KING JR
120086,476335,476335,45756816570,DOT_SE,DOT_SE,08/22/2015,BlockParty,Block Party,08/23/2015,,1169513.0,1881989.0,41.831683502,-87.653542183,"(41.831683501731185, -87.6535421828403)",Full,1100.0,1199.0,W,34TH
120087,476338,476338,46114720405,DOT_SE,DOT_SE,09/05/2015,BlockParty,Block Party,09/06/2015,,1139641.0,1866198.0,41.788947968,-87.763528867,"(41.78894796801128, -87.7635288672247)",Full,5700.0,5759.0,S,PARKSIDE
120117,476452,476452,45969818828,DOT_SE,DOT_SE,08/22/2015,BlockParty,Block Party,08/23/2015,,1161694.0,1923259.0,41.945098077,-87.68107885399998,"(41.945098077372535, -87.68107885384137)",Full,3500.0,3542.0,N,HOYNE
120190,476727,476727,613716243229,DOT_PWO,DOT_PWO,12/11/2015,GenOpening,Opening in the Public Way,,,1141069.0,1902600.0,41.888814675999996,-87.757399103,"(41.8888146762406, -87.75739910293284)",Curblane,5251.0,5251.0,W,FERDINAND
120201,476759,476759,45872217783,DOT_SE,DOT_SE,07/11/2015,BlockParty,Block Party,07/12/2015,,1131041.0,1943365.0,42.000855864,-87.79328164100002,"(42.000855864042514, -87.79328164148156)",Full,6623.0,6635.0,W,ALBION
120212,476802,476802,46256921960,DOT_SE,DOT_SE,10/31/2015,BlockParty,Block Party,11/01/2015,,1160085.0,1838185.0,41.711678258,-87.6893375,"(41.711678257796834, -87.68933749957932)",Full,10000.0,10098.0,S,WASHTENAW
120232,476879,476879,618085245649,DOT_PWO,DOT_PWO,12/22/2015,GenOpening,Opening in the Public Way,,,1159743.0,1858829.0,41.768336235999996,-87.690024772,"(41.76833623578145, -87.6900247719233)",Sidewalk,2644.0,2644.0,W,LITHUANIAN PLAZA
120257,476957,476957,45868817747,DOT_SE,DOT_SE,07/08/2015,BlockParty,Block Party,07/09/2015,,1169071.0,1891109.0,41.85672042,-87.654898463,"(41.85672042034167, -87.65489846298875)",Full,1142.0,1199.0,W,19TH
120259,476967,476967,45928518388,DOT_SE,DOT_SE,07/01/2015,BlockParty,Block Party,07/02/2015,,1158954.0,1879331.0,41.824613090999996,-87.69235505299999,"(41.824613090740236, -87.69235505336005)",Full,3800.0,3899.0,S,WASHTENAW
120264,476997,476997,619325246149,DOT_PWO,DOT_PWO,12/29/2015,GenOpening,Opening in the Public Way,,,1150787.0,1895134.0,41.868141753,-87.721905362,"(41.86814175299012, -87.72190536159026)",Curblane,3842.0,3842.0,W,FILLMORE
120341,477337,477337,45927318376,DOT_SE,DOT_SE,08/04/2015,BlockParty,Block Party,08/05/2015,,1148803.0,1860455.0,41.773015298000004,-87.730083257,"(41.77301529784467, -87.73008325676973)",Full,6600.0,6659.0,S,KILDARE
120351,477379,477379,615755244483,DOT_PWO,DOT_PWO,12/16/2015,GenOpening,Opening in the Public Way,,,1161388.0,1863740.0,41.781779509,-87.683856872,"(41.781779508744755, -87.68385687188758)",Sidewalk,6136.0,6136.0,S,WESTERN
120451,477798,477798,617252245096,DOT_PWO,DOT_PWO,12/21/2015,GenOpening,Opening in the Public Way,,,1160793.0,1908773.0,41.905366006,-87.684793565,"(41.90536600627145, -87.68479356477555)",Curblane,1314.0,1314.0,N,OAKLEY
120452,477802,477802,45742916430,DOT_SE,DOT_SE,08/08/2015,BlockParty,Block Party,08/09/2015,,1153980.0,1889813.0,41.853476539,-87.710322895,"(41.85347653906659, -87.71032289537362)",Full,2100.0,2199.0,S,HOMAN
120541,478184,478184,45794016950,DOT_SE,DOT_SE,08/01/2015,BlockParty,Block Party,08/02/2015,,1175088.0,1825293.0,41.675980994,-87.634773989,"(41.6759809938149, -87.63477398866596)",Full,12000.0,12099.0,S,NORMAL
120548,478205,478205,45879117864,DOT_SE,DOT_SE,09/05/2015,BlockParty,Block Party,09/06/2015,,1147886.0,1886739.0,41.845161387,-87.732771335,"(41.8451613870651, -87.73277133457145)",Full,4344.0,4399.0,W,25TH
120552,478220,478220,46015819336,DOT_SE,DOT_SE,08/08/2015,BlockParty,Block Party,08/09/2015,,1146540.0,1926673.0,41.954770153000005,-87.736691669,"(41.95477015310074, -87.73669166858987)",Full,4041.0,4099.0,N,LOWELL
120714,478885,478885,45770016704,DOT_SE,DOT_SE,05/16/2015,BlockParty,Block Party,05/17/2015,,1176875.0,1843258.0,41.725239527,-87.627693028,"(41.72523952708548, -87.62769302824543)",Full,9300.0,9399.0,S,LA SALLE
120755,479040,479040,45973418862,DOT_SE,DOT_SE,08/15/2015,BlockParty,Block Party,08/16/2015,,1154009.0,1865893.0,41.787837815,-87.710854058,"(41.78783781535907, -87.71085405760836)",Full,3501.0,3599.0,W,58TH
120794,479226,479226,45825017269,DOT_SE,DOT_SE,06/26/2015,BlockParty,Block Party,06/27/2015,,1148762.0,1887015.0,41.845901909,-87.729547881,"(41.845901909448976, -87.72954788112641)",Full,4201.0,4234.0,W,25TH
120831,479441,479441,46182821135,DOT_SE,DOT_SE,09/05/2015,BlockParty,Block Party,09/06/2015,,1161217.0,1882714.0,41.833850975,-87.683958299,"(41.83385097486608, -87.68395829929482)",Full,3300.0,3399.0,S,CLAREMONT
120843,479481,479481,46094620189,DOT_SE,DOT_SE,08/29/2015,BlockParty,Block Party,08/30/2015,,1169981.0,1841044.0,41.719315281,-87.65301237700001,"(41.71931528058734, -87.65301237650071)",Full,1200.0,1299.0,W,96TH
120890,479703,479703,46001719170,DOT_SE,DOT_SE,08/08/2015,BlockParty,Block Party,08/09/2015,,1147735.0,1888985.0,41.851326500999996,-87.73326796299999,"(41.85132650096324, -87.73326796267797)",Full,2201.0,2259.0,S,KIRKLAND
120930,479844,479844,615517244383,DOT_PWO,DOT_PWO,12/15/2015,GenOpening,Opening in the Public Way,,,1193989.0,1856995.0,41.76253278,-87.564557888,"(41.76253278009198, -87.56455788847374)",Sidewalk,2449.0,2449.0,E,73RD
120950,479912,479912,45696715948,DOT_SE,DOT_SE,07/18/2015,BlockParty,Block Party,07/19/2015,,1159025.0,1946108.0,42.007854081,-87.69025920200001,"(42.00785408132302, -87.69025920219177)",Full,2400.0,2500.0,W,COYLE
