,issue_date,violation_code,geocoded_lng,geocoded_lat,street_num,street_dir,street_name,zipcode,upper_streetname,applicationfinalizeddate,applicationstartdate,latitude,longitude,streetclosure,streetnumberfrom,streetnumberto,worktype,worktypedescription
14397067,2018-02-19 15:10:00,PARKING/STANDING PROHIBITED ANYTIME,-87.629814,41.886032,200,N,Dearborn St,60601,DEARBORN,2018-06-05 10:28:28,2017-07-22 00:00:00,41.88325,-87.62958,Full,100.0,400.0,Festival,Festival
14397091,2018-02-20 16:57:00,PARKING/STANDING PROHIBITED ANYTIME,-87.629814,41.886032,200,N,Dearborn St,60601,DEARBORN,2018-06-05 10:28:28,2017-07-22 00:00:00,41.88325,-87.62958,Full,100.0,400.0,Festival,Festival
14397103,2018-02-28 15:07:00,PARKING/STANDING PROHIBITED ANYTIME,-87.629814,41.886032,200,N,Dearborn St,60601,DEARBORN,2018-06-05 10:28:28,2017-07-22 00:00:00,41.88325,-87.62958,Full,100.0,400.0,Festival,Festival
14397175,2018-03-23 15:34:00,PARKING/STANDING PROHIBITED ANYTIME,-87.629814,41.886032,200,N,Dearborn St,60601,DEARBORN,2018-06-05 10:28:28,2017-07-22 00:00:00,41.88325,-87.62958,Full,100.0,400.0,Festival,Festival
14397187,2018-03-23 15:35:00,PARKING/STANDING PROHIBITED ANYTIME,-87.629814,41.886032,200,N,Dearborn St,60601,DEARBORN,2018-06-05 10:28:28,2017-07-22 00:00:00,41.88325,-87.62958,Full,100.0,400.0,Festival,Festival
14397211,2018-04-03 15:18:00,PARKING/STANDING PROHIBITED ANYTIME,-87.629814,41.886032,200,N,Dearborn St,60601,DEARBORN,2018-06-05 10:28:28,2017-07-22 00:00:00,41.88325,-87.62958,Full,100.0,400.0,Festival,Festival
14397223,2018-04-03 15:18:00,PARKING/STANDING PROHIBITED ANYTIME,-87.629814,41.886032,200,N,Dearborn St,60601,DEARBORN,2018-06-05 10:28:28,2017-07-22 00:00:00,41.88325,-87.62958,Full,100.0,400.0,Festival,Festival
14397235,2018-04-04 17:50:00,PARKING/STANDING PROHIBITED ANYTIME,-87.629814,41.886032,200,N,Dearborn St,60601,DEARBORN,2018-06-05 10:28:28,2017-07-22 00:00:00,41.88325,-87.62958,Full,100.0,400.0,Festival,Festival
14397247,2018-04-05 17:12:00,PARKING/STANDING PROHIBITED ANYTIME,-87.629814,41.886032,200,N,Dearborn St,60601,DEARBORN,2018-06-05 10:28:28,2017-07-22 00:00:00,41.88325,-87.62958,Full,100.0,400.0,Festival,Festival
14397319,2018-04-16 20:00:00,PARKING/STANDING PROHIBITED ANYTIME,-87.629814,41.886032,200,N,Dearborn St,60601,DEARBORN,2018-06-05 10:28:28,2017-07-22 00:00:00,41.88325,-87.62958,Full,100.0,400.0,Festival,Festival
14397331,2018-04-16 20:05:00,PARKING/STANDING PROHIBITED ANYTIME,-87.629814,41.886032,200,N,Dearborn St,60601,DEARBORN,2018-06-05 10:28:28,2017-07-22 00:00:00,41.88325,-87.62958,Full,100.0,400.0,Festival,Festival
14397343,2018-04-17 16:58:00,PARKING/STANDING PROHIBITED ANYTIME,-87.629814,41.886032,200,N,Dearborn St,60601,DEARBORN,2018-06-05 10:28:28,2017-07-22 00:00:00,41.88325,-87.62958,Full,100.0,400.0,Festival,Festival
14397367,2018-05-02 15:41:00,PARKING/STANDING PROHIBITED ANYTIME,-87.629814,41.886032,200,N,Dearborn St,60601,DEARBORN,2018-06-05 10:28:28,2017-07-22 00:00:00,41.88325,-87.62958,Full,100.0,400.0,Festival,Festival
14397379,2018-05-09 15:11:00,PARKING/STANDING PROHIBITED ANYTIME,-87.629814,41.886032,200,N,Dearborn St,60601,DEARBORN,2018-06-05 10:28:28,2017-07-22 00:00:00,41.88325,-87.62958,Full,100.0,400.0,Festival,Festival
14397691,2017-12-20 15:28:00,PARKING/STANDING PROHIBITED ANYTIME,-87.629814,41.886032,200,N,Dearborn St,60601,DEARBORN,2018-06-05 10:28:28,2017-07-22 00:00:00,41.88325,-87.62958,Full,100.0,400.0,Festival,Festival
14400913,2016-11-18 08:37:00,PARKING/STANDING PROHIBITED ANYTIME,-87.62989,41.900723,1000,N,Dearborn St,60610,DEARBORN,2016-11-18 14:38:30,2016-11-18 00:00:00,41.899097,-87.62998,Full,800.0,1100.0,Festival,Festival
14404795,2018-03-26 12:45:00,PARKING/STANDING PROHIBITED ANYTIME,-87.62954,41.887657,300,N,Dearborn Pkwy,60654,DEARBORN,2018-06-05 10:28:28,2017-07-22 00:00:00,41.88325,-87.62958,Full,100.0,400.0,Festival,Festival
14405431,2017-10-13 04:23:00,PARKING/STANDING PROHIBITED ANYTIME,-87.62954,41.887657,300,N,Dearborn Pkwy,60654,DEARBORN,2018-06-05 10:28:28,2017-07-22 00:00:00,41.88325,-87.62958,Full,100.0,400.0,Festival,Festival
14405443,2017-10-23 15:55:00,PARKING/STANDING PROHIBITED ANYTIME,-87.62954,41.887657,300,N,Dearborn Pkwy,60654,DEARBORN,2018-06-05 10:28:28,2017-07-22 00:00:00,41.88325,-87.62958,Full,100.0,400.0,Festival,Festival
14407159,2018-01-19 11:46:00,PARKING/STANDING PROHIBITED ANYTIME,-87.62954,41.887657,300,N,Dearborn St,60654,DEARBORN,2018-06-05 10:28:28,2017-07-22 00:00:00,41.88325,-87.62958,Full,100.0,400.0,Festival,Festival
14408359,2017-09-09 08:32:00,PARKING/STANDING PROHIBITED ANYTIME,-87.62954,41.887657,300,N,Dearborn St,60654,DEARBORN,2018-06-05 10:28:28,2017-07-22 00:00:00,41.88325,-87.62958,Full,100.0,400.0,Festival,Festival
14408395,2017-12-26 09:28:00,PARKING/STANDING PROHIBITED ANYTIME,-87.62954,41.887657,300,N,Dearborn St,60654,DEARBORN,2018-06-05 10:28:28,2017-07-22 00:00:00,41.88325,-87.62958,Full,100.0,400.0,Festival,Festival
14777765,2016-11-18 07:03:00,PARKING/STANDING PROHIBITED ANYTIME,-87.62829,41.899788,2,W,Walton St,60610,WALTON,2016-11-18 14:38:30,2016-11-18 00:00:00,41.900032,-87.62929,Full,0.0,100.0,Festival,Festival
15758944,2017-11-27 23:48:00,PARKING/STANDING PROHIBITED ANYTIME,-87.75262,41.966675,4700,N,Lavergne Ave,60630,LAVERGNE,2018-04-05 15:10:35,2016-01-14 00:00:00,41.9607,-87.75256,Full,4400.0,4800.0,GenOpening,Opening in the Public Way
15758946,2017-11-27 23:48:00,PARKING/STANDING PROHIBITED ANYTIME,-87.75262,41.966675,4700,N,Lavergne Ave,60630,LAVERGNE,2018-01-30 11:51:59,2016-04-18 00:00:00,41.9607,-87.75256,Full,4400.0,4800.0,Restorat,Restoration
17390874,2017-12-26 18:04:00,PARKING/STANDING PROHIBITED ANYTIME,-87.55113,41.724594,9400,S,Commercial Ave,60617,COMMERCIAL,2018-09-11 13:20:04,2017-07-27 00:00:00,41.726246,-87.551315,Full,9300.0,9500.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
18144241,2018-01-17 21:59:00,PARKING/STANDING PROHIBITED ANYTIME,-87.654655,41.94373,1000,W,Roscoe St,60657,ROSCOE,2018-05-10 12:25:03,2017-11-19 00:00:00,41.943462,-87.65409,Full,900.0,1100.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
18144242,2018-01-17 21:59:00,PARKING/STANDING PROHIBITED ANYTIME,-87.654655,41.94373,1000,W,Roscoe St,60657,ROSCOE,2018-05-10 12:25:11,2017-12-02 00:00:00,41.94368,-87.65419,Full,900.0,1100.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
18144243,2018-01-17 21:59:00,PARKING/STANDING PROHIBITED ANYTIME,-87.654655,41.94373,1000,W,Roscoe St,60657,ROSCOE,2018-05-10 12:25:15,2017-11-17 00:00:00,41.943462,-87.65409,Full,900.0,1100.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
19313425,2016-01-10 01:59:00,PARKING/STANDING PROHIBITED ANYTIME,-87.6869,41.80138,2500,W,51st St,60632,51ST,2016-04-21 11:17:42,2015-12-16 00:00:00,41.801258,-87.68428,Full,2400.0,2800.0,GenOpening,Opening in the Public Way
19313435,2016-01-10 02:01:00,PARKING/STANDING PROHIBITED ANYTIME,-87.6869,41.80138,2500,W,51st St,60632,51ST,2016-04-21 11:17:42,2015-12-16 00:00:00,41.801258,-87.68428,Full,2400.0,2800.0,GenOpening,Opening in the Public Way
19313445,2016-01-10 02:04:00,PARKING/STANDING PROHIBITED ANYTIME,-87.6869,41.80138,2500,W,51st St,60632,51ST,2016-04-21 11:17:42,2015-12-16 00:00:00,41.801258,-87.68428,Full,2400.0,2800.0,GenOpening,Opening in the Public Way
19313535,2016-02-28 01:18:00,PARKING/STANDING PROHIBITED ANYTIME,-87.6869,41.80138,2500,W,51st St,60632,51ST,2016-04-21 11:17:42,2015-12-16 00:00:00,41.801258,-87.68428,Full,2400.0,2800.0,GenOpening,Opening in the Public Way
19313595,2016-03-12 22:51:00,PARKING/STANDING PROHIBITED ANYTIME,-87.6869,41.80138,2500,W,51st St,60632,51ST,2016-04-21 11:17:42,2015-12-16 00:00:00,41.801258,-87.68428,Full,2400.0,2800.0,GenOpening,Opening in the Public Way
19313635,2016-04-04 01:43:00,PARKING/STANDING PROHIBITED ANYTIME,-87.6869,41.80138,2500,W,51st St,60632,51ST,2016-04-21 11:17:42,2015-12-16 00:00:00,41.801258,-87.68428,Full,2400.0,2800.0,GenOpening,Opening in the Public Way
19318465,2016-02-28 01:06:00,PARKING/STANDING PROHIBITED ANYTIME,-87.6869,41.80138,2500,W,51st St,60632,51ST,2016-04-21 11:17:42,2015-12-16 00:00:00,41.801258,-87.68428,Full,2400.0,2800.0,GenOpening,Opening in the Public Way
19588664,2016-12-13 23:56:00,PARKING/STANDING PROHIBITED ANYTIME,-87.65603,41.99693,6300,N,Sheridan Rd,60660,SHERIDAN,2016-12-23 10:51:47,2016-05-09 00:00:00,41.996105,-87.655716,Full,6200.0,6400.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
20156445,2018-02-10 21:01:00,PARKING/STANDING PROHIBITED ANYTIME,-87.65422,41.9438,3400,N,Sheffield Ave,60657,SHEFFIELD,2018-05-10 12:12:01,2017-03-04 00:00:00,41.94325,-87.65436,Full,3300.0,3500.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
20156474,2018-02-25 01:00:00,PARKING/STANDING PROHIBITED ANYTIME,-87.65422,41.9438,3400,N,Sheffield Ave,60657,SHEFFIELD,2018-05-10 12:12:01,2017-03-04 00:00:00,41.94325,-87.65436,Full,3300.0,3500.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
20156503,2018-04-06 21:00:00,PARKING/STANDING PROHIBITED ANYTIME,-87.65422,41.9438,3400,N,Sheffield Ave,60657,SHEFFIELD,2018-05-10 12:12:01,2017-03-04 00:00:00,41.94325,-87.65436,Full,3300.0,3500.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
20156532,2018-04-06 22:05:00,PARKING/STANDING PROHIBITED ANYTIME,-87.65422,41.9438,3400,N,Sheffield Ave,60657,SHEFFIELD,2018-05-10 12:12:01,2017-03-04 00:00:00,41.94325,-87.65436,Full,3300.0,3500.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
20156561,2018-04-07 10:36:00,PARKING/STANDING PROHIBITED ANYTIME,-87.65422,41.9438,3400,N,Sheffield Ave,60657,SHEFFIELD,2018-05-10 12:12:01,2017-03-04 00:00:00,41.94325,-87.65436,Full,3300.0,3500.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
20156590,2018-04-12 21:04:00,PARKING/STANDING PROHIBITED ANYTIME,-87.65422,41.9438,3400,N,Sheffield Ave,60657,SHEFFIELD,2018-05-10 12:12:01,2017-03-04 00:00:00,41.94325,-87.65436,Full,3300.0,3500.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
20156880,2017-04-17 13:54:00,PARKING/STANDING PROHIBITED ANYTIME,-87.65422,41.9438,3400,N,Sheffield Ave,60657,SHEFFIELD,2018-05-10 12:12:01,2017-03-04 00:00:00,41.94325,-87.65436,Full,3300.0,3500.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
20156996,2017-07-12 21:14:00,PARKING/STANDING PROHIBITED ANYTIME,-87.65422,41.9438,3400,N,Sheffield Ave,60657,SHEFFIELD,2018-05-10 12:12:01,2017-03-04 00:00:00,41.94325,-87.65436,Full,3300.0,3500.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
20157054,2017-07-27 20:59:00,PARKING/STANDING PROHIBITED ANYTIME,-87.65422,41.9438,3400,N,Sheffield Ave,60657,SHEFFIELD,2018-05-10 12:12:01,2017-03-04 00:00:00,41.94325,-87.65436,Full,3300.0,3500.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
22566913,2016-10-04 18:53:00,PARKING/STANDING PROHIBITED ANYTIME,-87.7082,41.863293,3300,W,Douglas Blvd,60623,DOUGLAS,2016-10-06 12:26:50,2016-10-01 00:00:00,41.863106,-87.70312,Full,3100.0,3600.0,Athletic,Athletic
23168885,2018-04-12 18:02:00,PARKING/STANDING PROHIBITED ANYTIME,-87.62373,41.70743,2,W,103rd St,60628,103RD,2018-07-16 11:00:25,2018-04-10 00:00:00,41.707054,-87.62358,Full,0.0,200.0,GenOpening,Opening in the Public Way
23168912,2018-04-12 18:05:00,PARKING/STANDING PROHIBITED ANYTIME,-87.62373,41.70743,2,W,103rd St,60628,103RD,2018-07-16 11:00:25,2018-04-10 00:00:00,41.707054,-87.62358,Full,0.0,200.0,GenOpening,Opening in the Public Way
23168939,2018-04-18 18:13:00,PARKING/STANDING PROHIBITED ANYTIME,-87.62373,41.70743,2,W,103rd St,60628,103RD,2018-07-16 11:00:25,2018-04-10 00:00:00,41.707054,-87.62358,Full,0.0,200.0,GenOpening,Opening in the Public Way
23168966,2018-04-18 19:13:00,PARKING/STANDING PROHIBITED ANYTIME,-87.62373,41.70743,2,W,103rd St,60628,103RD,2018-07-16 11:00:25,2018-04-10 00:00:00,41.707054,-87.62358,Full,0.0,200.0,GenOpening,Opening in the Public Way
23168993,2018-04-22 18:22:00,PARKING/STANDING PROHIBITED ANYTIME,-87.62373,41.70743,2,W,103rd St,60628,103RD,2018-07-16 11:00:25,2018-04-10 00:00:00,41.707054,-87.62358,Full,0.0,200.0,GenOpening,Opening in the Public Way
23169020,2018-04-22 18:22:00,PARKING/STANDING PROHIBITED ANYTIME,-87.62373,41.70743,2,W,103rd St,60628,103RD,2018-07-16 11:00:25,2018-04-10 00:00:00,41.707054,-87.62358,Full,0.0,200.0,GenOpening,Opening in the Public Way
23169047,2018-04-22 18:22:00,PARKING/STANDING PROHIBITED ANYTIME,-87.62373,41.70743,2,W,103rd St,60628,103RD,2018-07-16 11:00:25,2018-04-10 00:00:00,41.707054,-87.62358,Full,0.0,200.0,GenOpening,Opening in the Public Way
23169641,2018-04-22 18:22:00,PARKING/STANDING PROHIBITED ANYTIME,-87.62373,41.70743,2,W,103rd St,60628,103RD,2018-07-16 11:00:25,2018-04-10 00:00:00,41.707054,-87.62358,Full,0.0,200.0,GenOpening,Opening in the Public Way
23791078,2014-07-26 22:00:00,PARKING/STANDING PROHIBITED ANYTIME,-87.713615,41.881035,1,S,St Louis Ave,60624,ST LOUIS,2014-07-27 00:01:47,2014-07-26 00:00:00,41.88082,-87.71346,Full,0.0,100.0,BlockParty,Block Party
23934818,2016-08-21 18:30:00,PARKING/STANDING PROHIBITED ANYTIME,-87.620735,41.874413,600,S,Columbus Dr,60605,COLUMBUS,2016-08-24 09:49:46,2016-08-06 00:00:00,41.87571,-87.620735,Full,500.0,1200.0,Athletic,Athletic
23934890,2016-08-21 18:31:00,PARKING/STANDING PROHIBITED ANYTIME,-87.620735,41.874413,600,S,Columbus Dr,60605,COLUMBUS,2016-08-24 09:49:46,2016-08-06 00:00:00,41.87571,-87.620735,Full,500.0,1200.0,Athletic,Athletic
23934962,2016-08-21 18:32:00,PARKING/STANDING PROHIBITED ANYTIME,-87.620735,41.874413,600,S,Columbus Dr,60605,COLUMBUS,2016-08-24 09:49:46,2016-08-06 00:00:00,41.87571,-87.620735,Full,500.0,1200.0,Athletic,Athletic
23942995,2018-03-27 15:36:00,PARKING/STANDING PROHIBITED ANYTIME,-87.62089,41.87916,200,S,Columbus Dr,60603,COLUMBUS,2018-05-17 16:24:47,2018-03-23 00:00:00,41.880806,-87.62093,Full,100.0,500.0,Festival,Festival
23943819,2016-08-07 16:45:00,PARKING/STANDING PROHIBITED ANYTIME,-87.62089,41.87916,200,S,Columbus Dr,60603,COLUMBUS,2016-08-24 09:49:46,2016-08-06 00:00:00,41.880806,-87.62093,Full,100.0,500.0,Athletic,Athletic
23943891,2016-08-11 16:29:00,PARKING/STANDING PROHIBITED ANYTIME,-87.62089,41.87916,200,S,Columbus Dr,60603,COLUMBUS,2016-08-24 09:49:46,2016-08-06 00:00:00,41.880806,-87.62093,Full,100.0,500.0,Athletic,Athletic
23943963,2016-08-13 19:57:00,PARKING/STANDING PROHIBITED ANYTIME,-87.62089,41.87916,200,S,Columbus Dr,60603,COLUMBUS,2016-08-24 09:49:46,2016-08-06 00:00:00,41.880806,-87.62093,Full,100.0,500.0,Athletic,Athletic
23944035,2016-08-14 16:50:00,PARKING/STANDING PROHIBITED ANYTIME,-87.62089,41.87916,200,S,Columbus Dr,60603,COLUMBUS,2016-08-24 09:49:46,2016-08-06 00:00:00,41.880806,-87.62093,Full,100.0,500.0,Athletic,Athletic
23944179,2016-08-18 16:38:00,PARKING/STANDING PROHIBITED ANYTIME,-87.62089,41.87916,200,S,Columbus Dr,60603,COLUMBUS,2016-08-24 09:49:46,2016-08-06 00:00:00,41.880806,-87.62093,Full,100.0,500.0,Athletic,Athletic
23944251,2016-08-20 20:10:00,PARKING/STANDING PROHIBITED ANYTIME,-87.62089,41.87916,200,S,Columbus Dr,60603,COLUMBUS,2016-08-24 09:49:46,2016-08-06 00:00:00,41.880806,-87.62093,Full,100.0,500.0,Athletic,Athletic
23944323,2016-08-21 15:38:00,PARKING/STANDING PROHIBITED ANYTIME,-87.62089,41.87916,200,S,Columbus Dr,60603,COLUMBUS,2016-08-24 09:49:46,2016-08-06 00:00:00,41.880806,-87.62093,Full,100.0,500.0,Athletic,Athletic
23944395,2016-08-21 16:05:00,PARKING/STANDING PROHIBITED ANYTIME,-87.62089,41.87916,200,S,Columbus Dr,60603,COLUMBUS,2016-08-24 09:49:46,2016-08-06 00:00:00,41.880806,-87.62093,Full,100.0,500.0,Athletic,Athletic
23944467,2016-08-21 16:51:00,PARKING/STANDING PROHIBITED ANYTIME,-87.62089,41.87916,200,S,Columbus Dr,60603,COLUMBUS,2016-08-24 09:49:46,2016-08-06 00:00:00,41.880806,-87.62093,Full,100.0,500.0,Athletic,Athletic
23944539,2016-08-21 17:15:00,PARKING/STANDING PROHIBITED ANYTIME,-87.62089,41.87916,200,S,Columbus Dr,60603,COLUMBUS,2016-08-24 09:49:46,2016-08-06 00:00:00,41.880806,-87.62093,Full,100.0,500.0,Athletic,Athletic
23944611,2016-08-21 17:21:00,PARKING/STANDING PROHIBITED ANYTIME,-87.62089,41.87916,200,S,Columbus Dr,60603,COLUMBUS,2016-08-24 09:49:46,2016-08-06 00:00:00,41.880806,-87.62093,Full,100.0,500.0,Athletic,Athletic
23944683,2016-08-21 17:25:00,PARKING/STANDING PROHIBITED ANYTIME,-87.62089,41.87916,200,S,Columbus Dr,60603,COLUMBUS,2016-08-24 09:49:46,2016-08-06 00:00:00,41.880806,-87.62093,Full,100.0,500.0,Athletic,Athletic
23944827,2016-08-23 17:30:00,PARKING/STANDING PROHIBITED ANYTIME,-87.62089,41.87916,200,S,Columbus Dr,60603,COLUMBUS,2016-08-24 09:49:46,2016-08-06 00:00:00,41.880806,-87.62093,Full,100.0,500.0,Athletic,Athletic
23951686,2017-05-27 15:25:00,PARKING/STANDING PROHIBITED ANYTIME,-87.62089,41.87916,200,S,Columbus Dr,60603,COLUMBUS,2017-06-01 14:26:41,2017-05-25 00:00:00,41.880806,-87.62093,Full,100.0,1200.0,Athletic,Athletic
23951758,2017-05-27 21:16:00,PARKING/STANDING PROHIBITED ANYTIME,-87.62089,41.87916,200,S,Columbus Dr,60603,COLUMBUS,2017-06-01 14:26:41,2017-05-25 00:00:00,41.880806,-87.62093,Full,100.0,1200.0,Athletic,Athletic
23951830,2017-05-28 14:59:00,PARKING/STANDING PROHIBITED ANYTIME,-87.62089,41.87916,200,S,Columbus Dr,60603,COLUMBUS,2017-06-01 14:26:41,2017-05-25 00:00:00,41.880806,-87.62093,Full,100.0,1200.0,Athletic,Athletic
23951902,2017-05-28 16:06:00,PARKING/STANDING PROHIBITED ANYTIME,-87.62089,41.87916,200,S,Columbus Dr,60603,COLUMBUS,2017-06-01 14:26:41,2017-05-25 00:00:00,41.880806,-87.62093,Full,100.0,1200.0,Athletic,Athletic
23951974,2017-05-29 12:25:00,PARKING/STANDING PROHIBITED ANYTIME,-87.62089,41.87916,200,S,Columbus Dr,60603,COLUMBUS,2017-06-01 14:26:41,2017-05-25 00:00:00,41.880806,-87.62093,Full,100.0,1200.0,Athletic,Athletic
23958382,2017-05-28 23:34:00,PARKING/STANDING PROHIBITED ANYTIME,-87.6208,41.877117,400,S,Columbus Dr,60605,COLUMBUS,2017-06-01 14:26:41,2017-05-25 00:00:00,41.880806,-87.62093,Full,100.0,1200.0,Athletic,Athletic
23962322,2016-08-07 18:49:00,PARKING/STANDING PROHIBITED ANYTIME,-87.620735,41.874413,600,S,Columbus Dr,60605,COLUMBUS,2016-08-24 09:49:46,2016-08-06 00:00:00,41.87571,-87.620735,Full,500.0,1200.0,Athletic,Athletic
23962394,2016-08-07 18:50:00,PARKING/STANDING PROHIBITED ANYTIME,-87.620735,41.874413,600,S,Columbus Dr,60605,COLUMBUS,2016-08-24 09:49:46,2016-08-06 00:00:00,41.87571,-87.620735,Full,500.0,1200.0,Athletic,Athletic
23962466,2016-08-07 18:51:00,PARKING/STANDING PROHIBITED ANYTIME,-87.620735,41.874413,600,S,Columbus Dr,60605,COLUMBUS,2016-08-24 09:49:46,2016-08-06 00:00:00,41.87571,-87.620735,Full,500.0,1200.0,Athletic,Athletic
23962538,2016-08-07 18:51:00,PARKING/STANDING PROHIBITED ANYTIME,-87.620735,41.874413,600,S,Columbus Dr,60605,COLUMBUS,2016-08-24 09:49:46,2016-08-06 00:00:00,41.87571,-87.620735,Full,500.0,1200.0,Athletic,Athletic
23962610,2016-08-07 18:52:00,PARKING/STANDING PROHIBITED ANYTIME,-87.620735,41.874413,600,S,Columbus Dr,60605,COLUMBUS,2016-08-24 09:49:46,2016-08-06 00:00:00,41.87571,-87.620735,Full,500.0,1200.0,Athletic,Athletic
23962682,2016-08-07 18:55:00,PARKING/STANDING PROHIBITED ANYTIME,-87.620735,41.874413,600,S,Columbus Dr,60605,COLUMBUS,2016-08-24 09:49:46,2016-08-06 00:00:00,41.87571,-87.620735,Full,500.0,1200.0,Athletic,Athletic
23962754,2016-08-07 18:55:00,PARKING/STANDING PROHIBITED ANYTIME,-87.620735,41.874413,600,S,Columbus Dr,60605,COLUMBUS,2016-08-24 09:49:46,2016-08-06 00:00:00,41.87571,-87.620735,Full,500.0,1200.0,Athletic,Athletic
23962826,2016-08-07 18:56:00,PARKING/STANDING PROHIBITED ANYTIME,-87.620735,41.874413,600,S,Columbus Dr,60605,COLUMBUS,2016-08-24 09:49:46,2016-08-06 00:00:00,41.87571,-87.620735,Full,500.0,1200.0,Athletic,Athletic
23962898,2016-08-07 18:57:00,PARKING/STANDING PROHIBITED ANYTIME,-87.620735,41.874413,600,S,Columbus Dr,60605,COLUMBUS,2016-08-24 09:49:46,2016-08-06 00:00:00,41.87571,-87.620735,Full,500.0,1200.0,Athletic,Athletic
23962970,2016-08-07 18:59:00,PARKING/STANDING PROHIBITED ANYTIME,-87.620735,41.874413,600,S,Columbus Dr,60605,COLUMBUS,2016-08-24 09:49:46,2016-08-06 00:00:00,41.87571,-87.620735,Full,500.0,1200.0,Athletic,Athletic
23963042,2016-08-21 18:27:00,PARKING/STANDING PROHIBITED ANYTIME,-87.620735,41.874413,600,S,Columbus Dr,60605,COLUMBUS,2016-08-24 09:49:46,2016-08-06 00:00:00,41.87571,-87.620735,Full,500.0,1200.0,Athletic,Athletic
23963114,2016-08-21 18:28:00,PARKING/STANDING PROHIBITED ANYTIME,-87.620735,41.874413,600,S,Columbus Dr,60605,COLUMBUS,2016-08-24 09:49:46,2016-08-06 00:00:00,41.87571,-87.620735,Full,500.0,1200.0,Athletic,Athletic
23965006,2017-05-27 15:34:00,PARKING/STANDING PROHIBITED ANYTIME,-87.620735,41.874413,600,S,Columbus Dr,60605,COLUMBUS,2017-06-01 14:26:41,2017-05-25 00:00:00,41.880806,-87.62093,Full,100.0,1200.0,Athletic,Athletic
23965078,2017-05-29 23:16:00,PARKING/STANDING PROHIBITED ANYTIME,-87.620735,41.874413,600,S,Columbus Dr,60605,COLUMBUS,2017-06-01 14:26:41,2017-05-25 00:00:00,41.880806,-87.62093,Full,100.0,1200.0,Athletic,Athletic
23967310,2017-05-28 19:11:00,PARKING/STANDING PROHIBITED ANYTIME,-87.620735,41.874413,600,S,Columbus Dr,60605,COLUMBUS,2017-06-01 14:26:41,2017-05-25 00:00:00,41.880806,-87.62093,Full,100.0,1200.0,Athletic,Athletic
23967939,2016-08-07 16:35:00,PARKING/STANDING PROHIBITED ANYTIME,-87.62089,41.87916,200,S,Columbus Dr,60603,COLUMBUS,2016-08-24 09:49:46,2016-08-06 00:00:00,41.880806,-87.62093,Full,100.0,500.0,Athletic,Athletic
23968462,2017-05-29 15:50:00,PARKING/STANDING PROHIBITED ANYTIME,-87.62089,41.87916,200,S,Columbus Dr,60603,COLUMBUS,2017-06-01 14:26:41,2017-05-25 00:00:00,41.880806,-87.62093,Full,100.0,1200.0,Athletic,Athletic
23970531,2016-08-19 22:40:00,PARKING/STANDING PROHIBITED ANYTIME,-87.6208,41.877117,400,S,Columbus Dr,60605,COLUMBUS,2016-08-24 09:49:46,2016-08-06 00:00:00,41.880806,-87.62093,Full,100.0,500.0,Athletic,Athletic
23970603,2016-08-21 16:05:00,PARKING/STANDING PROHIBITED ANYTIME,-87.6208,41.877117,400,S,Columbus Dr,60605,COLUMBUS,2016-08-24 09:49:46,2016-08-06 00:00:00,41.880806,-87.62093,Full,100.0,500.0,Athletic,Athletic
23971054,2017-05-28 23:30:00,PARKING/STANDING PROHIBITED ANYTIME,-87.6208,41.877117,400,S,Columbus Dr,60605,COLUMBUS,2017-06-01 14:26:41,2017-05-25 00:00:00,41.880806,-87.62093,Full,100.0,1200.0,Athletic,Athletic
